input_len,output_len,aug,loss,bottleneck_size,bottleneck_activation,model_type,kernel_size,optimizer,learning_rate,num,line,smape,mase*
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,27,False,13.283064053141544,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,28,False,13.28948587539333,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,29,False,13.284651189146992,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,30,False,13.24670378577156,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,31,False,13.27784742274864,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,32,False,13.237368756152549,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,33,False,13.26243545241964,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,34,False,13.264491910229715,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,35,False,13.251236782454075,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,36,False,13.251032562050144,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,37,False,13.257793974983844,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,38,False,13.259567842387925,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,39,False,13.273104597365135,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,40,False,13.2818765956928,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,41,False,13.274620158845009,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,42,False,13.283530732131695,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,43,False,13.269812719950735,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,44,False,13.26047286100094,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,45,False,13.254919766976137,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,46,False,13.27178194735022,227007529043402.25
